15.0,1.893579067269711,1.5342753570852345,2.212806239140866
15.1,1.893451722565747,1.5343955085092458,2.213735035745924
15.2,1.8933201009001237,1.5345129575830798,2.2146471772510283
15.3,1.8931842055125716,1.5346277272734397,2.215542586361062
15.4,1.8930440420218122,1.5347398408278208,2.216421187835623
15.5,1.8928996185346962,1.5348493217947023,2.217282908693396
15.6,1.8927509457556342,1.53495619404398,2.218127678425963
15.7,1.8925980370958602,1.535060481787521,2.218955429220661
15.8,1.8924409087820377,1.5351622095997504,2.219766096192134
15.9,1.8922795799637258,1.535261402438152,2.2205596176220546
16.0,1.8921140728191221,1.5353580856635598,2.2213359352064677
16.1,1.8919444126585296,1.5354522850601213,2.22209499431008
16.2,1.891770628024935,1.535544026854792,2.2228367442267625
16.3,1.8915927507910797,1.535633337736233,2.2235611384454397
16.4,1.8914108162523564,1.5357202448729594,2.224268134920412
16.5,1.8912248632148787,1.535804775930615,2.2249576963451507
16.6,1.8910349340780277,1.5358869590881907,2.225629790428416
16.7,1.890841074910786,1.535966823053072,2.226284390171564
16.8,1.8906433355211534,1.5360443970747375,2.226921474145734
16.9,1.8904417695179578,1.5361197109569626,2.2275410267676214
17.0,1.8902364343643356,1.5361927950683938,2.228143038572391
17.1,1.8900273914222288,1.5362636803513094,2.2287275064822674
17.2,1.8898147059872108,1.5363323983284611,2.2292944340693026
17.3,1.8895984473129979,1.5363989811078202,2.229843831810667
17.4,1.889378688625039,1.536463461385122,2.230375717334942
17.5,1.8891555071226027,1.536525872444063,2.230890115657703
17.6,1.8889289839688328,1.5365862481540462,2.2313870594047707
17.7,1.888699204268271,1.5366446229653503,2.2318665890214664
17.8,1.8884662570314612,1.5367010319016547,2.2323287529662332
17.9,1.8882302351262332,1.5367555105498139,2.2327736078870037
18.0,1.8879912352153971,1.5368080950468261,2.2332012187787313
18.1,1.8877493576806326,1.5368588220639423,2.2336116591206006
18.2,1.8875047065324368,1.5369077287878947,2.234005010991437
18.3,1.8872573893060736,1.5369548528992074,2.2343813651619833
18.4,1.8870075169435812,1.537000232547605,2.234740821162795
18.5,1.8867552036619604,1.5370439063245493,2.2350834873266003
18.6,1.8865005668077697,1.5370859132329333,2.2354094808041496
18.7,1.8862437266984504,1.5371262926540061,2.235718927552678
18.8,1.8859848064508227,1.5371650843116038,2.2360119622962964
18.9,1.8857239317972208,1.5372023282338094,2.236288728457769
19.0,1.8854612308899223,1.537238064712143,2.2365493780613397
19.1,1.8851968340945424,1.5372723342584416,2.236794071606411
19.2,1.8849308737731754,1.5373051775595914,2.237022977912127
19.3,1.8846634840581686,1.5373366354302846,2.2372362739330542
19.4,1.884394800617455,1.5373667487640092,2.237434144546386
19.5,1.8841249604124455,1.5373955584824763,2.2376167823112656
19.6,1.883854101449565,1.5374231054837098,2.2377843872010272
19.7,1.8835823625265649,1.537449430589044,2.2379371663093623
19.8,1.883309882974729,1.5374745744892708,2.2380753335315577
19.9,1.8830368023982273,1.5374985776901906,2.2381991092221654
20.0,1.882763260411796,1.5375214804578254,2.2383087198306013
20.1,1.8824893963779923,1.5375433227635718,2.2384043975163443
20.2,1.8822153491452573,1.5375641442295311,2.238486379745488
20.3,1.8819412567880025,1.537583984074316,2.2385549088706154
20.4,1.8816672563499321,1.5376028810595597,2.2386102316959664
20.5,1.8813934835917672,1.5376208734374028,2.238652599030008
20.6,1.8811200727445172,1.5376379988991975,2.238682265227588
20.7,1.880847156269368,1.5376542945256686,2.238699487723873
20.8,1.8805748646252325,1.5376697967387472,2.2387045265623193
20.9,1.8803033260448956,1.5376845412553073,2.2386976439189263
21.0,1.8800326663206843,1.5376985630429738,2.2386791036250138
21.1,1.8797630086004289,1.5377118962782164,2.2386491706907323
21.2,1.8794944731944723,1.537724574306861,2.238608110831466
21.3,1.8792271773943403,1.5377366296071757,2.23855618999925
21.4,1.8789612353036418,1.5377480937556685,2.2384936739211834
21.5,1.8786967576816336,1.5377589973956693,2.2384208276468023
21.6,1.878433851799814,1.5377693702088182,2.238337915106187
21.7,1.8781726213118066,1.5377792408895,2.2382451986805574
21.8,1.8779131661367185,1.5377886371222826,2.2381429387868743
21.9,1.8776555823560237,1.5377975855623707,2.2380313934778844
22.0,1.8773999621239923,1.537806111819099,2.2379108180589373
22.1,1.8771463935915504,1.5378142404424369,2.237781464722669
22.2,1.8768949608434182,1.5378219949124958,2.2376435822025442
22.3,1.8766457438482431,1.5378293976319504,2.2374974154461413
22.4,1.8763988184214457,1.537836469921373,2.237343205308786
22.5,1.876154256200366,1.5378432320173379,2.237181188268138
22.6,1.8759121246312866,1.5378497030732734,2.2370115961600803
22.7,1.8756724869678205,1.5378559011628938,2.2368346559361596
22.8,1.8754354022801505,1.5378618432861582,2.236650589442699
22.9,1.8752009254745154,1.5378675453775905,2.2364596132215455
23.0,1.8749691073223675,1.537873022316866,2.23626193833232
23.1,1.8747399944985326,1.537878287941505,2.236057770195905
23.200000000000003,1.8745136296277543,1.5378833550615485,2.235847308458814
23.3,1.874290051338943,1.5378882354760681,2.235630746877975
23.4,1.8740692943264605,1.5378929399913692,2.2354082732253886
23.5,1.8738513894177726,1.5378974784407315,2.2351800692120407
23.6,1.8736363636468074,1.53790185970554,2.2349463104303817
23.700000000000003,1.8734242403323536,1.537906091737688,2.234707166314621
23.8,1.8732150391608586,1.5379101815830607,2.234462800118047
23.9,1.8730087762730068,1.5379141354059953,2.2342133689065555
24.0,1.8728054643534593,1.537917958514572,2.2339590235675053
24.1,1.872605112723182,1.5379216553865884,2.233699908833021
24.200000000000003,1.8724077274338053,1.5379252296961043,2.2334361633168847
24.3,1.8722133113634887,1.5379286843404245,2.2331679195640515
24.4,1.8720218643137767,1.537932021467403,2.2328953041119664
24.5,1.8718333831070162,1.5379352425029578,2.232618437562718
24.6,1.8716478616838585,1.5379383481786866,2.2323374346652143
24.700000000000003,1.871465291200481,1.537941338559489,2.2320524044064713
24.8,1.8712856601251389,1.537944213071094,2.231763450111214
24.9,1.8711089543337185,1.537946970527412,2.231470669548955
25.0,1.8709351572039994,1.537949609157634,2.2311741550477775
25.1,1.8707642497083503,1.537952126632985,2.230873993614087
25.200000000000003,1.8705962105046061,1.5379545200930949,2.230570267057589
25.3,1.870431016024956,1.5379567861718964,2.230263052120856
25.4,1.8702686405626254,1.5379589210230011,2.229952420612803
25.5,1.8701090563562257,1.5379609203445304,2.2296384395455
25.6,1.8699522336716625,1.5379627794033062,2.2293211712737517
25.700000000000003,1.8697981408814555,1.5379644930584078,2.229000673636911
25.8,1.8696467445414706,1.5379660557840509,2.2286770001024614
25.9,1.8694980094649507,1.5379674616917276,2.2283501999109
26.0,1.8693518987938482,1.5379687045516361,2.2280203182215366
26.1,1.8692083740674605,1.537969777813335,2.227687396258802
26.200000000000003,1.8690673952883425,1.5379706746256245,2.2273514714587783
26.3,1.8689289209855584,1.5379713878556482,2.2270125776155827
26.4,1.8687929082752905,1.5379719101071896,2.226670745027382
26.5,1.8686593129188744,1.537972233738171,2.2263260006417775
26.6,1.8685280893783123,1.5379723508773413,2.2259783682003413
26.700000000000003,1.8683991908693587,1.5379722534401683,2.225627868382124
26.8,1.8682725694122453,1.5379719331439206,2.2252745189459535
26.9,1.8681481758801686,1.5379713815219507,2.2249183348714237
27.0,1.8680259600456104,1.537970589937192,2.2245593284983993
27.1,1.8679058706246159,1.5379695495948686,2.2241975096649838
27.200000000000003,1.8677878553191536,1.5379682515544388,2.2238328858438385
27.3,1.8676718608576415,1.5379666867407695,2.2234654622768115
27.4,1.8675578330338003,1.5379648459545823,2.223095242107777
27.5,1.8674457167439105,1.5379627198821442,2.222722226513711
27.6,1.8673354560226438,1.5379602991042711,2.2223464148339094
27.700000000000003,1.8672269940775474,1.5379575741046154,2.2219678046973583
27.8,1.8671202733223466,1.5379545352772859,2.2215863921482457
27.9,1.8670152354091494,1.5379511729338038,2.2212021717695967
28.0,1.8669118212597104,1.5379474773094244,2.2208151368050117
28.1,1.8668099710958417,1.537943438568841,2.2204252792785533
28.200000000000003,1.8667096244691272,1.5379390468112937,2.220032590112744
28.3,1.866610720290006,1.5379342920751022,2.219637059244696
28.4,1.8665131968563846,1.5379291643416608,2.2192386757403737
28.5,1.8664169918818536,1.537923653538889,2.218837427907001
28.6,1.8663220425236426,1.5379177495442025,2.218433303403602
28.700000000000003,1.866228285410374,1.5379114421869864,2.218026289349699
28.8,1.8661356566697627,1.5379047212506338,2.2176163724321367
28.9,1.866044091956311,1.5378975764741445,2.2172035390100566
29.0,1.8659535264791183,1.5378899975533322,2.2167877752179943
29.1,1.865863895029869,1.5378819741416567,2.2163690670670952
29.200000000000003,1.8657751320110854,1.537873495850691,2.215947400544431
29.3,1.8656871714647225,1.5378645522502938,2.2155227617103854
29.4,1.8655999471011664,1.537855132868458,2.2150951367941047
29.5,1.8655133923287133,1.537845227190913,2.214664512286956
29.6,1.8654274402835629,1.5378348246604667,2.2142308750339605
29.700000000000003,1.8653420238604101,1.5378239146761412,2.213794212323173
29.8,1.8652570757436666,1.5378124865921152,2.2133545119729443
29.9,1.865172528439356,1.5378005297165047,2.2129117624170074
30.0,1.8650883143077208,1.5377880333100027,2.212465952787346
30.1,1.8650043655965902,1.5377749865844186,2.2120170729947577
30.200000000000003,1.8649206144755095,1.5377613787011128,2.2115651138070582
30.3,1.8648369930706732,1.5377471987693978,2.2111100669248342
30.4,1.8647534335006792,1.537732435844877,2.2106519250546723
30.5,1.8646698679131113,1.5377170789277967,2.21019068197979
30.6,1.8645862285219545,1.5377011169613928,2.209726332627935
30.700000000000003,1.8645024476458607,1.5376845388302893,2.2092588731365153
30.8,1.8644184577472438,1.5376673333589441,2.208788300914812
30.9,1.8643341914722193,1.5376494893101877,2.2083146147032107
31.0,1.86424958169136,1.5376309953838498,2.207837814629303
31.1,1.8641645615412559,1.5376118402155234,2.207357902260793
31.2,1.8640790644668834,1.5375920123754598,2.2068748806550698
31.3,1.8639930242647025,1.5375715003676262,2.20638875440534
31.400000000000002,1.863906375126529,1.5375502926289448,2.2058995296832116
31.5,1.8638190516840867,1.5375283775287125,2.205407214277596
31.6,1.863730989054234,1.537505743368241,2.2049118176298457
31.7,1.863642122884826,1.5374823783807088,2.204413350864969
31.8,1.86355238940116,1.5374582707312459,2.20391182681883
31.900000000000002,1.8634617254529529,1.5374334085172685,2.2034072600612222
32.0,1.8633700685618235,1.537407779769056,2.2028996669146936
32.1,1.8632773569691952,1.5373813724505938,2.2023890654689993
32.2,1.8631835296845969,1.537354174460689,2.2018754755911076
32.3,1.8630885265342716,1.5373261736343349,2.2013589189306044
32.400000000000006,1.8629922882100558,1.5372973577443856,2.200839418920449
